trip_id,stop_id,trip_date,arrival_delay,route_id,sch_arrival_time,sch_departure_time,stop_sequence,stop_name,stop_lat,stop_lon,arrival_time,departure_delay,departure_time
13276211,114,11-29-2022,-194,6612,1669757679,1669757679,19,Westbound W 16 Ave @ Macdonald St,49.257816,-123.168896,1669757485,-194,1669757485
13276161,45,12-06-2022,-1226,6612,1670361890,1670361890,3,Southbound Burrard St @ Robson St,49.283087,-123.123336,1670360664,-1226,1670360664
13276161,45,12-06-2022,-1226,6612,1670361890,1670361890,3,Southbound Burrard St @ Robson St,49.283087,-123.123336,1670360664,-1226,1670360664
13276230,1379,11-22-2022,-3217,6612,1669178707,1669178707,14,Southbound Macdonald St @ W 4th Ave,49.268064,-123.168411,1669175490,-3217,1669175490
13276225,115,11-23-2022,-124,6612,1669246029,1669246029,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1669245905,-124,1669245905
13276121,296,11-29-2022,-210,6612,1669731877,1669731877,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1669731667,-210,1669731667
13276225,115,11-30-2022,-174,6612,1669850829,1669850829,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1669850655,-174,1669850655
13276659,128,12-05-2022,-115,6612,1670232061,1670232061,25,Southbound Mackenzie St @ W 33 Ave,49.241997,-123.170345,1670231946,-115,1670231946
13276119,116,11-25-2022,-127,6612,1669395791,1669395791,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669395664,-127,1669395664
13276187,130,12-08-2022,-148,6612,1670550735,1670550735,26,Southbound Mackenzie St @ W 37 Ave,49.238254,-123.170377,1670550587,-148,1670550587
13276363,115,12-03-2022,-133,6612,1670101034,1670101034,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1670100901,-133,1670100901
13276119,116,11-28-2022,-173,6612,1669654991,1669654991,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669654818,-173,1669654818
13276119,116,11-28-2022,-173,6612,1669654991,1669654991,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669654818,-173,1669654818
13276119,116,11-28-2022,-173,6612,1669654991,1669654991,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669654818,-173,1669654818
13276119,116,12-07-2022,-128,6612,1670432591,1670432591,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670432463,-128,1670432463
13276119,116,12-02-2022,-112,6612,1670000591,1670000591,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670000479,-112,1670000479
13276146,112,11-30-2022,-132,6612,1669858901,1669858901,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669858769,-132,1669858769
13276146,112,11-25-2022,-141,6612,1669426901,1669426901,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669426760,-141,1669426760
13276146,112,12-06-2022,-152,6612,1670377301,1670377301,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1670377149,-152,1670377149
13276413,646,11-26-2022,-121,6612,1669483320,1669483320,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669483199,-121,1669483199
13276146,112,11-23-2022,-122,6612,1669254101,1669254101,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669253979,-122,1669253979
13276230,101,11-22-2022,-3252,6612,1669178410,1669178410,8,Westbound Cornwall Ave @ Cypress St,49.272539,-123.148302,1669175158,-3252,1669175158
13276154,54,11-28-2022,-172,6612,1669653831,1669653831,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669653659,-172,1669653659
13276205,646,11-28-2022,-112,6612,1669667760,1669667760,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669667648,-112,1669667648
13276146,112,12-05-2022,-168,6612,1670290901,1670290901,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1670290733,-168,1670290733
13276146,112,12-08-2022,-143,6612,1670550101,1670550101,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1670549958,-143,1670549958
13276154,54,12-02-2022,-115,6612,1669999431,1669999431,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669999316,-115,1669999316
13276154,54,11-24-2022,-137,6612,1669308231,1669308231,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669308094,-137,1669308094
13276205,646,11-30-2022,-187,6612,1669840560,1669840560,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669840373,-187,1669840373
13276205,646,11-24-2022,-143,6612,1669322160,1669322160,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669322017,-143,1669322017
13276215,45,12-06-2022,-167,6612,1670371637,1670371637,3,Southbound Burrard St @ Robson St,49.283087,-123.123336,1670371470,-167,1670371470
13276205,646,12-05-2022,-141,6612,1670272560,1670272560,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1670272419,-141,1670272419
13276146,112,11-29-2022,-119,6612,1669772501,1669772501,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669772382,-119,1669772382
13276146,112,11-28-2022,-144,6612,1669686101,1669686101,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669685957,-144,1669685957
13276154,54,11-25-2022,-127,6612,1669394631,1669394631,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669394504,-127,1669394504
13276146,112,12-02-2022,-123,6612,1670031701,1670031701,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1670031578,-123,1670031578
13276154,54,11-23-2022,-150,6612,1669221831,1669221831,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669221681,-150,1669221681
13276154,54,11-29-2022,-123,6612,1669740231,1669740231,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669740108,-123,1669740108
13276205,646,12-06-2022,-135,6612,1670358960,1670358960,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1670358825,-135,1670358825
13276146,112,11-24-2022,-116,6612,1669340501,1669340501,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669340385,-116,1669340385
13276205,646,11-23-2022,-112,6612,1669235760,1669235760,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669235648,-112,1669235648
13276221,111,11-29-2022,-126,6612,1669773172,1669773172,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1669773046,-126,1669773046
13276180,54,11-23-2022,-168,6612,1669241751,1669241751,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669241583,-168,1669241583
13276180,54,12-07-2022,-131,6612,1670451351,1670451351,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1670451220,-131,1670451220
13276180,54,11-24-2022,-122,6612,1669328151,1669328151,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669328029,-122,1669328029
13276180,54,11-30-2022,-153,6612,1669846551,1669846551,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669846398,-153,1669846398
13276198,54,12-07-2022,-150,6612,1670438211,1670438211,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1670438061,-150,1670438061
13276198,54,11-25-2022,-117,6612,1669401411,1669401411,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669401294,-117,1669401294
13339278,12671,12-04-2022,-135,6612,1670146216,1670146216,28,Westbound W 41 Ave @ Carnarvon St,49.234826,-123.174148,1670146081,-135,1670146081
13276180,54,11-28-2022,-139,6612,1669673751,1669673751,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669673612,-139,1669673612
13276198,54,11-24-2022,-130,6612,1669315011,1669315011,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669314881,-130,1669314881
13276234,107,11-22-2022,-310,6612,1669173015,1669173015,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1669172705,-310,1669172705
13276221,111,11-30-2022,-120,6612,1669859572,1669859572,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1669859452,-120,1669859452
13276234,107,11-23-2022,-141,6612,1669259415,1669259415,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1669259274,-141,1669259274
13276198,54,12-08-2022,-135,6612,1670524611,1670524611,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1670524476,-135,1670524476
13276198,54,11-29-2022,-112,6612,1669747011,1669747011,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669746899,-112,1669746899
13276198,54,12-05-2022,-151,6612,1670265411,1670265411,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1670265260,-151,1670265260
13276198,54,12-02-2022,-142,6612,1670006211,1670006211,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1670006069,-142,1670006069
13339359,128,11-27-2022,-131,6612,1669606813,1669606813,25,Southbound Mackenzie St @ W 33 Ave,49.241997,-123.170345,1669606682,-131,1669606682
13276234,107,12-01-2022,-114,6612,1669950615,1669950615,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1669950501,-114,1669950501
13276198,54,11-23-2022,-122,6612,1669228611,1669228611,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669228489,-122,1669228489
13276221,111,12-02-2022,-135,6612,1670032372,1670032372,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1670032237,-135,1670032237
13339278,300,11-27-2022,-136,6612,1669541514,1669541514,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1669541378,-136,1669541378
13276234,107,12-07-2022,-378,6612,1670469015,1670469015,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1670468637,-378,1670468637
13339359,128,12-04-2022,-112,6612,1670211613,1670211613,25,Southbound Mackenzie St @ W 33 Ave,49.241997,-123.170345,1670211501,-112,1670211501
13276180,54,12-06-2022,-121,6612,1670364951,1670364951,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1670364830,-121,1670364830
13339278,12671,11-27-2022,-119,6612,1669541416,1669541416,28,Westbound W 41 Ave @ Carnarvon St,49.234826,-123.174148,1669541297,-119,1669541297
13339278,300,12-04-2022,-175,6612,1670146314,1670146314,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1670146139,-175,1670146139
13339238,116,12-03-2022,-134,6612,1670109494,1670109494,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670109360,-134,1670109360
13276221,111,12-06-2022,-114,6612,1670377972,1670377972,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1670377858,-114,1670377858
13276168,646,12-06-2022,-206,6612,1670385180,1670385180,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1670384974,-206,1670384974
13276157,300,11-25-2022,-146,6612,1669405908,1669405908,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1669405762,-146,1669405762
13276168,646,11-28-2022,-198,6612,1669693980,1669693980,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669693782,-198,1669693782
13276612,126,11-27-2022,-128,6612,1669610239,1669610239,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1669610111,-128,1669610111
13276229,115,11-25-2022,-131,6612,1669430816,1669430816,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1669430685,-131,1669430685
13276168,646,11-30-2022,-112,6612,1669866780,1669866780,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669866668,-112,1669866668
13276168,646,11-25-2022,-161,6612,1669434780,1669434780,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669434619,-161,1669434619
13276168,646,11-24-2022,-153,6612,1669348380,1669348380,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669348227,-153,1669348227
13276127,47,12-02-2022,-4007,6612,1669995492,1669995492,5,Southbound Burrard St @ Nelson St,49.280981,-123.126516,1669991485,-4007,1669991485
13276127,47,12-02-2022,-4007,6612,1669995492,1669995492,5,Southbound Burrard St @ Nelson St,49.280981,-123.126516,1669991485,-4007,1669991485
13276188,113,11-30-2022,-1757,6612,1669826819,1669826819,19,Southbound Macdonald St @ W 16 Ave,49.257315,-123.168496,1669825062,-1757,1669825062
13276188,113,11-30-2022,-1757,6612,1669826819,1669826819,19,Southbound Macdonald St @ W 16 Ave,49.257315,-123.168496,1669825062,-1757,1669825062
13276188,113,11-30-2022,-1757,6612,1669826819,1669826819,19,Southbound Macdonald St @ W 16 Ave,49.257315,-123.168496,1669825062,-1757,1669825062
13276188,113,11-30-2022,-1757,6612,1669826819,1669826819,19,Southbound Macdonald St @ W 16 Ave,49.257315,-123.168496,1669825062,-1757,1669825062
13276188,113,11-30-2022,-1757,6612,1669826819,1669826819,19,Southbound Macdonald St @ W 16 Ave,49.257315,-123.168496,1669825062,-1757,1669825062
13276188,113,11-30-2022,-1757,6612,1669826819,1669826819,19,Southbound Macdonald St @ W 16 Ave,49.257315,-123.168496,1669825062,-1757,1669825062
13276188,113,11-30-2022,-1757,6612,1669826819,1669826819,19,Southbound Macdonald St @ W 16 Ave,49.257315,-123.168496,1669825062,-1757,1669825062
13276233,1379,12-05-2022,-133,6612,1670295320,1670295320,14,Southbound Macdonald St @ W 4th Ave,49.268064,-123.168411,1670295187,-133,1670295187
13276599,115,12-04-2022,-111,6612,1670182814,1670182814,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1670182703,-111,1670182703
13276645,299,11-27-2022,-193,6612,1669583823,1669583823,29,Westbound W 41 Ave @ Blenheim St,49.234831,-123.179103,1669583630,-193,1669583630
13276229,115,11-29-2022,-163,6612,1669776416,1669776416,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1669776253,-163,1669776253
13276168,646,11-22-2022,-161,6612,1669175580,1669175580,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669175419,-161,1669175419
13276612,126,12-04-2022,-125,6612,1670215039,1670215039,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1670214914,-125,1670214914
13276599,115,11-27-2022,-127,6612,1669578014,1669578014,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1669577887,-127,1669577887
13276229,115,11-30-2022,-120,6612,1669862816,1669862816,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1669862696,-120,1669862696
13276229,115,11-23-2022,-129,6612,1669258016,1669258016,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1669257887,-129,1669257887
13276188,109,11-30-2022,-801,6612,1669826647,1669826647,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669825846,-801,1669825846
13276188,109,11-30-2022,-801,6612,1669826647,1669826647,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669825846,-801,1669825846
13276188,109,11-30-2022,-801,6612,1669826647,1669826647,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669825846,-801,1669825846
13276188,109,11-30-2022,-801,6612,1669826647,1669826647,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669825846,-801,1669825846
13276188,109,11-30-2022,-801,6612,1669826647,1669826647,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669825846,-801,1669825846
13276188,109,11-30-2022,-801,6612,1669826647,1669826647,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669825846,-801,1669825846
13276174,12671,12-05-2022,-122,6612,1670292341,1670292341,28,Westbound W 41 Ave @ Carnarvon St,49.234826,-123.174148,1670292219,-122,1670292219
13276122,296,11-24-2022,-125,6612,1669301077,1669301077,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1669300952,-125,1669300952
13276220,126,12-02-2022,-169,6612,1670031444,1670031444,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1670031275,-169,1670031275
13276599,54,12-04-2022,-125,6612,1670182913,1670182913,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1670182788,-125,1670182788
13276220,126,11-30-2022,-150,6612,1669858644,1669858644,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1669858494,-150,1669858494
13276122,296,11-25-2022,-132,6612,1669387477,1669387477,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1669387345,-132,1669387345
13276148,112,11-30-2022,-420,6612,1669855099,1669855099,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669854679,-420,1669854679
13276148,112,11-25-2022,-116,6612,1669423099,1669423099,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669422983,-116,1669422983
13276599,54,11-27-2022,-182,6612,1669578113,1669578113,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669577931,-182,1669577931
13276213,646,12-02-2022,-149,6612,1670019420,1670019420,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1670019271,-149,1670019271
13276170,107,12-02-2022,-283,6612,1670019795,1670019795,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1670019512,-283,1670019512
13276186,1379,11-28-2022,-163,6612,1669675160,1669675160,14,Southbound Macdonald St @ W 4th Ave,49.268064,-123.168411,1669674997,-163,1669674997
13276378,111,12-04-2022,-115,6612,1670142408,1670142408,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1670142293,-115,1670142293
13276245,121,11-29-2022,-113,6612,1669792524,1669792524,21,Southbound Macdonald St @ Alamein Ave,49.249858,-123.167913,1669792411,-113,1669792411
13276170,107,11-24-2022,-125,6612,1669328595,1669328595,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1669328470,-125,1669328470
13276230,113,11-22-2022,-3131,6612,1669178893,1669178893,19,Southbound Macdonald St @ W 16 Ave,49.257315,-123.168496,1669175762,-3131,1669175762
13276229,109,11-29-2022,-135,6612,1669776151,1669776151,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669776016,-135,1669776016
13276202,111,11-28-2022,-251,6612,1669663970,1669663970,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1669663719,-251,1669663719
13276599,112,12-04-2022,-122,6612,1670182720,1670182720,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1670182598,-122,1670182598
13276176,123,11-23-2022,-254,6612,1669247925,1669247925,22,Westbound W King Edward Ave @ Puget Dr,49.249627,-123.170432,1669247671,-254,1669247671
13276188,105,11-30-2022,-786,6612,1669826438,1669826438,11,Westbound Cornwall Ave @ Point Grey Rd,49.272731,-123.160216,1669825652,-786,1669825652
13276188,105,11-30-2022,-786,6612,1669826438,1669826438,11,Westbound Cornwall Ave @ Point Grey Rd,49.272731,-123.160216,1669825652,-786,1669825652
13276188,105,11-30-2022,-786,6612,1669826438,1669826438,11,Westbound Cornwall Ave @ Point Grey Rd,49.272731,-123.160216,1669825652,-786,1669825652
13276202,111,12-06-2022,-146,6612,1670355170,1670355170,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1670355024,-146,1670355024
13276202,111,11-24-2022,-120,6612,1669318370,1669318370,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1669318250,-120,1669318250
13276170,107,11-30-2022,-113,6612,1669846995,1669846995,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1669846882,-113,1669846882
13276229,109,11-30-2022,-124,6612,1669862551,1669862551,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669862427,-124,1669862427
13276599,112,11-27-2022,-127,6612,1669577920,1669577920,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669577793,-127,1669577793
13276149,300,11-25-2022,-135,6612,1669397928,1669397928,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1669397793,-135,1669397793
13276143,130,11-29-2022,-191,6612,1669715798,1669715798,26,Southbound Mackenzie St @ W 37 Ave,49.238254,-123.170377,1669715607,-191,1669715607
13276214,12671,11-30-2022,-134,6612,1669854523,1669854523,28,Westbound W 41 Ave @ Carnarvon St,49.234826,-123.174148,1669854389,-134,1669854389
13276194,121,12-02-2022,-150,6612,1670024765,1670024765,21,Southbound Macdonald St @ Alamein Ave,49.249858,-123.167913,1670024615,-150,1670024615
13276149,300,12-02-2022,-121,6612,1670002728,1670002728,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1670002607,-121,1670002607
13276149,300,12-02-2022,-121,6612,1670002728,1670002728,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1670002607,-121,1670002607
13276149,300,12-02-2022,-121,6612,1670002728,1670002728,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1670002607,-121,1670002607
13276116,116,11-23-2022,-113,6612,1669219334,1669219334,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669219221,-113,1669219221
13276149,300,11-23-2022,-149,6612,1669225128,1669225128,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1669224979,-149,1669224979
13276127,111,11-25-2022,-149,6612,1669391641,1669391641,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1669391492,-149,1669391492
13276116,116,11-29-2022,-129,6612,1669737734,1669737734,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669737605,-129,1669737605
13276143,130,12-06-2022,-194,6612,1670320598,1670320598,26,Southbound Mackenzie St @ W 37 Ave,49.238254,-123.170377,1670320404,-194,1670320404
13276116,116,12-06-2022,-117,6612,1670342534,1670342534,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670342417,-117,1670342417
13276149,300,11-29-2022,-115,6612,1669743528,1669743528,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1669743413,-115,1669743413
13276218,112,12-06-2022,-138,6612,1670375041,1670375041,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1670374903,-138,1670374903
13276218,112,12-05-2022,-122,6612,1670288641,1670288641,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1670288519,-122,1670288519
13276127,111,12-07-2022,-112,6612,1670428441,1670428441,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1670428329,-112,1670428329
13276161,113,12-06-2022,-126,6612,1670362940,1670362940,19,Southbound Macdonald St @ W 16 Ave,49.257315,-123.168496,1670362814,-126,1670362814
13276116,116,11-25-2022,-121,6612,1669392134,1669392134,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669392013,-121,1669392013
13276116,116,11-28-2022,-127,6612,1669651334,1669651334,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669651207,-127,1669651207
13276149,300,11-24-2022,-111,6612,1669311528,1669311528,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1669311417,-111,1669311417
13276194,121,12-06-2022,-132,6612,1670370365,1670370365,21,Southbound Macdonald St @ Alamein Ave,49.249858,-123.167913,1670370233,-132,1670370233
13276127,111,12-02-2022,-4316,6612,1669996441,1669996441,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1669992125,-4316,1669992125
13276212,105,12-06-2022,-154,6612,1670363200,1670363200,11,Westbound Cornwall Ave @ Point Grey Rd,49.272731,-123.160216,1670363046,-154,1670363046
13276116,116,12-05-2022,-132,6612,1670256134,1670256134,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670256002,-132,1670256002
13276381,124,12-04-2022,-125,6612,1670145305,1670145305,23,Southbound Quesnel Dr @ W King Edward Ave,49.249603,-123.171914,1670145180,-125,1670145180
13276116,116,12-07-2022,-179,6612,1670428934,1670428934,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670428755,-179,1670428755
13339278,119,11-27-2022,-119,6612,1669540943,1669540943,20,Southbound Macdonald St @ W 21 Ave,49.253375,-123.16787,1669540824,-119,1669540824
13339278,119,12-04-2022,-437,6612,1670145743,1670145743,20,Southbound Macdonald St @ W 21 Ave,49.253375,-123.16787,1670145306,-437,1670145306
13339278,119,12-04-2022,-437,6612,1670145743,1670145743,20,Southbound Macdonald St @ W 21 Ave,49.253375,-123.16787,1670145306,-437,1670145306
13276148,114,11-30-2022,-420,6612,1669855170,1669855170,19,Westbound W 16 Ave @ Macdonald St,49.257816,-123.168896,1669854750,-420,1669854750
13276230,45,11-22-2022,-3389,6612,1669178056,1669178056,3,Southbound Burrard St @ Robson St,49.283087,-123.123336,1669174667,-3389,1669174667
13276230,45,11-22-2022,-3389,6612,1669178056,1669178056,3,Southbound Burrard St @ Robson St,49.283087,-123.123336,1669174667,-3389,1669174667
13276379,121,12-04-2022,-114,6612,1670143404,1670143404,21,Southbound Macdonald St @ Alamein Ave,49.249858,-123.167913,1670143290,-114,1670143290
13276232,105,11-23-2022,-3491,6612,1669266149,1669266149,11,Westbound Cornwall Ave @ Point Grey Rd,49.272731,-123.160216,1669262658,-3491,1669262658
13276599,107,11-27-2022,-141,6612,1669577674,1669577674,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1669577533,-141,1669577533
13276413,296,11-26-2022,-146,6612,1669483124,1669483124,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1669482978,-146,1669482978
13339362,296,12-04-2022,-135,6612,1670217069,1670217069,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1670216934,-135,1670216934
13276148,114,11-25-2022,-116,6612,1669423170,1669423170,19,Westbound W 16 Ave @ Macdonald St,49.257816,-123.168896,1669423054,-116,1669423054
13276146,107,11-23-2022,-120,6612,1669253794,1669253794,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1669253674,-120,1669253674
13276245,646,11-25-2022,-151,6612,1669447500,1669447500,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669447349,-151,1669447349
13276245,646,11-29-2022,-179,6612,1669793100,1669793100,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669792921,-179,1669792921
13276146,107,11-28-2022,-117,6612,1669685794,1669685794,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1669685677,-117,1669685677
13276146,107,11-25-2022,-111,6612,1669426594,1669426594,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1669426483,-111,1669426483
13276245,646,12-07-2022,-116,6612,1670484300,1670484300,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1670484184,-116,1670484184
13276146,107,12-06-2022,-139,6612,1670376994,1670376994,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1670376855,-139,1670376855
