trip_id,stop_id,trip_date,arrival_delay,route_id,sch_arrival_time,sch_departure_time,stop_sequence,stop_name,stop_lat,stop_lon,arrival_time,departure_delay,departure_time
13276221,116,12-08-2022,-176,6612,1670551012,1670551012,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670550836,-176,1670550836
13276191,46,11-25-2022,-474,6612,1669439081,1669439081,4,Southbound Burrard St @ Barclay St,49.282068,-123.12488,1669438607,-474,1669438607
13276191,46,11-25-2022,-474,6612,1669439081,1669439081,4,Southbound Burrard St @ Barclay St,49.282068,-123.12488,1669438607,-474,1669438607
13276221,116,12-01-2022,-156,6612,1669946212,1669946212,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669946056,-156,1669946056
13276221,116,11-24-2022,-132,6612,1669341412,1669341412,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669341280,-132,1669341280
13276221,116,12-02-2022,-126,6612,1670032612,1670032612,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670032486,-126,1670032486
13276170,112,12-02-2022,-276,6612,1670020051,1670020051,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1670019775,-276,1670019775
13276221,116,11-28-2022,-115,6612,1669687012,1669687012,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669686897,-115,1669686897
13276221,116,11-23-2022,-112,6612,1669255012,1669255012,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669254900,-112,1669254900
13276221,116,11-23-2022,-112,6612,1669255012,1669255012,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669254900,-112,1669254900
13276127,112,12-08-2022,-113,6612,1670514880,1670514880,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1670514767,-113,1670514767
13276221,116,11-29-2022,-117,6612,1669773412,1669773412,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669773295,-117,1669773295
13276418,119,12-04-2022,-118,6612,1670147543,1670147543,20,Southbound Macdonald St @ W 21 Ave,49.253375,-123.16787,1670147425,-118,1670147425
13276170,112,11-24-2022,-117,6612,1669328851,1669328851,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669328734,-117,1669328734
13276127,112,12-07-2022,-130,6612,1670428480,1670428480,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1670428350,-130,1670428350
13276127,112,12-02-2022,-4337,6612,1669996480,1669996480,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669992143,-4337,1669992143
13276127,112,12-02-2022,-4337,6612,1669996480,1669996480,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669992143,-4337,1669992143
13276117,106,12-08-2022,-218,6612,1670515754,1670515754,12,Westbound Cornwall Ave @ Trafalgar St,49.272799,-123.164636,1670515536,-218,1670515536
13339273,300,11-26-2022,-126,6612,1669521462,1669521462,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1669521336,-126,1669521336
13276127,110,12-07-2022,-143,6612,1670428385,1670428385,16,Southbound Macdonald St @ W Broadway,49.264268,-123.168373,1670428242,-143,1670428242
13276166,123,12-01-2022,-131,6612,1669947810,1669947810,22,Westbound W King Edward Ave @ Puget Dr,49.249627,-123.170432,1669947679,-131,1669947679
13276185,54,12-07-2022,-130,6612,1670454951,1670454951,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1670454821,-130,1670454821
13276177,111,12-02-2022,-121,6612,1670033716,1670033716,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1670033595,-121,1670033595
13276166,123,11-22-2022,-112,6612,1669170210,1669170210,22,Westbound W King Edward Ave @ Puget Dr,49.249627,-123.170432,1669170098,-112,1669170098
13276127,110,12-02-2022,-4299,6612,1669996385,1669996385,16,Southbound Macdonald St @ W Broadway,49.264268,-123.168373,1669992086,-4299,1669992086
13276208,112,11-30-2022,-124,6612,1669841611,1669841611,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669841487,-124,1669841487
13276208,112,11-30-2022,-124,6612,1669841611,1669841611,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669841487,-124,1669841487
13276177,111,11-28-2022,-186,6612,1669688116,1669688116,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1669687930,-186,1669687930
13276177,111,12-05-2022,-158,6612,1670292916,1670292916,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1670292758,-158,1670292758
13276230,296,11-23-2022,-117,6612,1669265797,1669265797,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1669265680,-117,1669265680
13276185,54,12-02-2022,-120,6612,1670022951,1670022951,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1670022831,-120,1670022831
13276168,121,11-30-2022,-368,6612,1669866145,1669866145,21,Southbound Macdonald St @ Alamein Ave,49.249858,-123.167913,1669865777,-368,1669865777
13276168,103,11-30-2022,-301,6612,1669865524,1669865524,9,Westbound Cornwall Ave @ Arbutus St,49.272608,-123.152989,1669865223,-301,1669865223
13276185,54,11-30-2022,-118,6612,1669850151,1669850151,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669850033,-118,1669850033
13276185,54,11-28-2022,-117,6612,1669677351,1669677351,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669677234,-117,1669677234
13276127,110,11-25-2022,-130,6612,1669391585,1669391585,16,Southbound Macdonald St @ W Broadway,49.264268,-123.168373,1669391455,-130,1669391455
13276230,296,11-22-2022,-3192,6612,1669179397,1669179397,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1669176205,-3192,1669176205
13276230,296,11-22-2022,-3192,6612,1669179397,1669179397,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1669176205,-3192,1669176205
13276170,103,12-02-2022,-196,6612,1670019522,1670019522,9,Westbound Cornwall Ave @ Arbutus St,49.272608,-123.152989,1670019326,-196,1670019326
13276131,116,12-07-2022,-111,6612,1670431691,1670431691,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670431580,-111,1670431580
13339256,300,11-26-2022,-155,6612,1669501297,1669501297,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1669501142,-155,1669501142
13276142,124,11-29-2022,-145,6612,1669713801,1669713801,23,Southbound Quesnel Dr @ W King Edward Ave,49.249603,-123.171914,1669713656,-145,1669713656
13276230,47,11-22-2022,-3325,6612,1669178108,1669178108,5,Southbound Burrard St @ Nelson St,49.280981,-123.126516,1669174783,-3325,1669174783
13339256,300,12-03-2022,-117,6612,1670106097,1670106097,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1670105980,-117,1670105980
13276142,124,12-06-2022,-126,6612,1670318601,1670318601,23,Southbound Quesnel Dr @ W King Edward Ave,49.249603,-123.171914,1670318475,-126,1670318475
13276131,116,12-01-2022,-121,6612,1669913291,1669913291,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669913170,-121,1669913170
13276232,113,11-23-2022,-3476,6612,1669266493,1669266493,19,Southbound Macdonald St @ W 16 Ave,49.257315,-123.168496,1669263017,-3476,1669263017
13339259,121,11-26-2022,-125,6612,1669504204,1669504204,21,Southbound Macdonald St @ Alamein Ave,49.249858,-123.167913,1669504079,-125,1669504079
13339259,128,11-26-2022,-150,6612,1669504529,1669504529,25,Southbound Mackenzie St @ W 33 Ave,49.241997,-123.170345,1669504379,-150,1669504379
13276120,126,12-02-2022,-119,6612,1669989541,1669989541,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1669989422,-119,1669989422
13276211,109,11-24-2022,-293,6612,1669325463,1669325463,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669325170,-293,1669325170
13276211,109,11-24-2022,-293,6612,1669325463,1669325463,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669325170,-293,1669325170
13276211,109,12-06-2022,-166,6612,1670362263,1670362263,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1670362097,-166,1670362097
13276211,109,11-30-2022,-134,6612,1669843863,1669843863,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669843729,-134,1669843729
13276211,109,12-01-2022,-139,6612,1669930263,1669930263,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669930124,-139,1669930124
13276675,114,11-27-2022,-156,6612,1669579185,1669579185,19,Westbound W 16 Ave @ Macdonald St,49.257816,-123.168896,1669579029,-156,1669579029
13276227,296,12-07-2022,-131,6612,1670400757,1670400757,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1670400626,-131,1670400626
13276127,115,12-02-2022,-4374,6612,1669996574,1669996574,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1669992200,-4374,1669992200
13276127,115,12-02-2022,-4374,6612,1669996574,1669996574,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1669992200,-4374,1669992200
13276227,296,12-08-2022,-207,6612,1670487157,1670487157,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1670486950,-207,1670486950
13276215,107,12-05-2022,-138,6612,1670286113,1670286113,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1670285975,-138,1670285975
13276215,107,12-06-2022,-125,6612,1670372513,1670372513,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1670372388,-125,1670372388
13276227,296,12-01-2022,-133,6612,1669882357,1669882357,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1669882224,-133,1669882224
13276220,128,12-02-2022,-188,6612,1670031531,1670031531,25,Southbound Mackenzie St @ W 33 Ave,49.241997,-123.170345,1670031343,-188,1670031343
13276172,116,11-28-2022,-146,6612,1669658231,1669658231,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669658085,-146,1669658085
13276212,110,12-06-2022,-204,6612,1670363511,1670363511,16,Southbound Macdonald St @ W Broadway,49.264268,-123.168373,1670363307,-204,1670363307
13276172,116,11-29-2022,-119,6612,1669744631,1669744631,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669744512,-119,1669744512
13276227,296,11-29-2022,-158,6612,1669709557,1669709557,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1669709399,-158,1669709399
13276172,116,12-06-2022,-112,6612,1670349431,1670349431,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670349319,-112,1670349319
13276172,116,12-06-2022,-112,6612,1670349431,1670349431,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670349319,-112,1670349319
13276172,116,12-06-2022,-112,6612,1670349431,1670349431,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670349319,-112,1670349319
13276192,126,11-25-2022,-160,6612,1669401935,1669401935,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1669401775,-160,1669401775
13276215,107,11-29-2022,-321,6612,1669767713,1669767713,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1669767392,-321,1669767392
13276127,115,11-23-2022,-128,6612,1669218974,1669218974,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1669218846,-128,1669218846
13276180,106,11-30-2022,-162,6612,1669846012,1669846012,12,Westbound Cornwall Ave @ Trafalgar St,49.272799,-123.164636,1669845850,-162,1669845850
13276172,116,12-02-2022,-128,6612,1670003831,1670003831,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670003703,-128,1670003703
13276227,296,12-06-2022,-130,6612,1670314357,1670314357,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1670314227,-130,1670314227
13276172,116,12-07-2022,-150,6612,1670435831,1670435831,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1670435681,-150,1670435681
13276127,115,12-08-2022,-113,6612,1670514974,1670514974,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1670514861,-113,1670514861
13276220,128,11-30-2022,-123,6612,1669858731,1669858731,25,Southbound Mackenzie St @ W 33 Ave,49.241997,-123.170345,1669858608,-123,1669858608
13276127,115,11-25-2022,-176,6612,1669391774,1669391774,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1669391598,-176,1669391598
13276118,104,11-24-2022,-115,6612,1669306642,1669306642,10,Westbound Cornwall Ave @ Yew St,49.272645,-123.155439,1669306527,-115,1669306527
13276192,126,11-29-2022,-158,6612,1669747535,1669747535,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1669747377,-158,1669747377
13276127,115,12-07-2022,-133,6612,1670428574,1670428574,20,Westbound W 16 Ave @ Mackenzie St,49.257839,-123.170777,1670428441,-133,1670428441
13276220,128,11-23-2022,-117,6612,1669253932,1669253932,25,Southbound Mackenzie St @ W 33 Ave,49.241997,-123.170345,1669253815,-117,1669253815
13276146,55,11-25-2022,-193,6612,1669427220,1669427220,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1669427027,-193,1669427027
13276599,109,11-27-2022,-152,6612,1669577779,1669577779,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669577627,-152,1669577627
13276145,646,12-05-2022,-177,6612,1670293260,1670293260,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1670293083,-177,1670293083
13276659,646,12-05-2022,-197,6612,1670232360,1670232360,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1670232163,-197,1670232163
13276381,300,12-04-2022,-199,6612,1670145714,1670145714,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1670145515,-199,1670145515
13276146,55,12-01-2022,-154,6612,1669945620,1669945620,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1669945466,-154,1669945466
13276146,55,12-01-2022,-154,6612,1669945620,1669945620,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1669945466,-154,1669945466
13339274,296,12-03-2022,-120,6612,1670127295,1670127295,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1670127175,-120,1670127175
13276146,55,11-23-2022,-174,6612,1669254420,1669254420,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1669254246,-174,1669254246
13276146,55,11-28-2022,-125,6612,1669686420,1669686420,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1669686295,-125,1669686295
13276146,55,11-29-2022,-172,6612,1669772820,1669772820,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1669772648,-172,1669772648
13276235,116,11-22-2022,-3877,6612,1669175658,1669175658,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669171781,-3877,1669171781
13276188,126,11-30-2022,-1834,6612,1669827155,1669827155,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1669825321,-1834,1669825321
13276188,126,11-30-2022,-1834,6612,1669827155,1669827155,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1669825321,-1834,1669825321
13276188,126,11-30-2022,-1834,6612,1669827155,1669827155,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1669825321,-1834,1669825321
13276188,126,11-30-2022,-1834,6612,1669827155,1669827155,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1669825321,-1834,1669825321
13276188,126,11-30-2022,-1834,6612,1669827155,1669827155,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1669825321,-1834,1669825321
13276188,126,11-30-2022,-1834,6612,1669827155,1669827155,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1669825321,-1834,1669825321
13276188,126,11-30-2022,-1834,6612,1669827155,1669827155,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1669825321,-1834,1669825321
13276235,116,11-23-2022,-141,6612,1669262058,1669262058,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669261917,-141,1669261917
13276146,55,12-07-2022,-127,6612,1670464020,1670464020,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1670463893,-127,1670463893
13276188,46,11-30-2022,-818,6612,1669825918,1669825918,4,Southbound Burrard St @ Barclay St,49.282068,-123.12488,1669825100,-818,1669825100
13276188,46,11-30-2022,-818,6612,1669825918,1669825918,4,Southbound Burrard St @ Barclay St,49.282068,-123.12488,1669825100,-818,1669825100
13276146,55,11-30-2022,-163,6612,1669859220,1669859220,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1669859057,-163,1669859057
13276146,55,12-08-2022,-194,6612,1670550420,1670550420,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1670550226,-194,1670550226
13276146,55,12-08-2022,-194,6612,1670550420,1670550420,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1670550226,-194,1670550226
13276146,55,12-08-2022,-194,6612,1670550420,1670550420,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1670550226,-194,1670550226
13276146,55,11-24-2022,-117,6612,1669340820,1669340820,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1669340703,-117,1669340703
13276145,646,11-30-2022,-136,6612,1669861260,1669861260,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669861124,-136,1669861124
13276146,55,12-05-2022,-164,6612,1670291220,1670291220,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1670291056,-164,1670291056
13276235,116,12-01-2022,-116,6612,1669953258,1669953258,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669953142,-116,1669953142
13276235,116,11-28-2022,-119,6612,1669694058,1669694058,21,Westbound W 16 Ave @ Balaclava St,49.257904,-123.17458,1669693939,-119,1669693939
13276224,12671,11-25-2022,-195,6612,1669419761,1669419761,28,Westbound W 41 Ave @ Carnarvon St,49.234826,-123.174148,1669419566,-195,1669419566
13276146,55,12-02-2022,-120,6612,1670032020,1670032020,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1670031900,-120,1670031900
13276146,55,12-02-2022,-120,6612,1670032020,1670032020,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1670031900,-120,1670031900
13276146,55,12-02-2022,-120,6612,1670032020,1670032020,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1670031900,-120,1670031900
13276145,646,12-07-2022,-145,6612,1670466060,1670466060,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1670465915,-145,1670465915
13276145,646,11-28-2022,-118,6612,1669688460,1669688460,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669688342,-118,1669688342
13276224,12671,12-02-2022,-116,6612,1670024561,1670024561,28,Westbound W 41 Ave @ Carnarvon St,49.234826,-123.174148,1670024445,-116,1670024445
13276191,12494,11-25-2022,-394,6612,1669439185,1669439185,7,Southbound Burrard St @ Harwood St,49.277837,-123.131265,1669438791,-394,1669438791
13276191,12494,11-25-2022,-394,6612,1669439185,1669439185,7,Southbound Burrard St @ Harwood St,49.277837,-123.131265,1669438791,-394,1669438791
13276224,12671,11-24-2022,-135,6612,1669333361,1669333361,28,Westbound W 41 Ave @ Carnarvon St,49.234826,-123.174148,1669333226,-135,1669333226
13276659,646,11-28-2022,-121,6612,1669627560,1669627560,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669627439,-121,1669627439
13276146,55,12-06-2022,-206,6612,1670377620,1670377620,23,Eastbound W 16 Ave @ Carnarvon St,49.257583,-123.17185,1670377414,-206,1670377414
13276145,646,11-29-2022,-136,6612,1669774860,1669774860,31,Dunbar Loop @ Bay 2,49.234593,-123.18575,1669774724,-136,1669774724
13276224,12671,11-30-2022,-113,6612,1669851761,1669851761,28,Westbound W 41 Ave @ Carnarvon St,49.234826,-123.174148,1669851648,-113,1669851648
13276242,300,11-28-2022,-124,6612,1669703034,1669703034,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1669702910,-124,1669702910
13276197,110,12-05-2022,-195,6612,1670264265,1670264265,16,Southbound Macdonald St @ W Broadway,49.264268,-123.168373,1670264070,-195,1670264070
13276148,107,11-30-2022,-420,6612,1669854833,1669854833,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1669854413,-420,1669854413
13339362,12671,12-04-2022,-153,6612,1670217114,1670217114,28,Westbound W 41 Ave @ Carnarvon St,49.234826,-123.174148,1670216961,-153,1670216961
13276128,111,12-02-2022,-136,6612,1669997341,1669997341,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1669997205,-136,1669997205
13276224,296,12-02-2022,-144,6612,1670024512,1670024512,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1670024368,-144,1670024368
13276128,111,11-29-2022,-111,6612,1669738141,1669738141,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1669738030,-111,1669738030
13276148,107,11-25-2022,-129,6612,1669422833,1669422833,13,Southbound Macdonald St @ W 1st Ave,49.270753,-123.168323,1669422704,-129,1669422704
13276115,111,11-23-2022,-174,6612,1669243660,1669243660,17,Southbound Macdonald St @ W 11 Ave,49.261885,-123.16835,1669243486,-174,1669243486
13276213,299,12-02-2022,-133,6612,1670019294,1670019294,29,Westbound W 41 Ave @ Blenheim St,49.234831,-123.179103,1670019161,-133,1670019161
13339278,113,12-04-2022,-404,6612,1670145673,1670145673,19,Southbound Macdonald St @ W 16 Ave,49.257315,-123.168496,1670145269,-404,1670145269
13339278,113,12-04-2022,-404,6612,1670145673,1670145673,19,Southbound Macdonald St @ W 16 Ave,49.257315,-123.168496,1670145269,-404,1670145269
13339360,128,11-27-2022,-122,6612,1669608516,1669608516,25,Southbound Mackenzie St @ W 33 Ave,49.241997,-123.170345,1669608394,-122,1669608394
13276224,296,11-24-2022,-123,6612,1669333312,1669333312,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1669333189,-123,1669333189
13276242,300,12-07-2022,-120,6612,1670480634,1670480634,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1670480514,-120,1670480514
13276242,300,12-02-2022,-123,6612,1670048634,1670048634,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1670048511,-123,1670048511
13276224,296,11-30-2022,-119,6612,1669851712,1669851712,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1669851593,-119,1669851593
13276219,105,11-28-2022,-140,6612,1669684854,1669684854,11,Westbound Cornwall Ave @ Point Grey Rd,49.272731,-123.160216,1669684714,-140,1669684714
13276146,109,12-05-2022,-158,6612,1670290724,1670290724,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1670290566,-158,1670290566
13276658,300,12-05-2022,-113,6612,1670234103,1670234103,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1670233990,-113,1670233990
13276175,114,11-28-2022,-116,6612,1669680930,1669680930,19,Westbound W 16 Ave @ Macdonald St,49.257816,-123.168896,1669680814,-116,1669680814
13276146,109,12-06-2022,-142,6612,1670377124,1670377124,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1670376982,-142,1670376982
13276146,109,11-25-2022,-119,6612,1669426724,1669426724,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669426605,-119,1669426605
13339278,104,12-04-2022,-308,6612,1670145273,1670145273,10,Westbound Cornwall Ave @ Yew St,49.272645,-123.155439,1670144965,-308,1670144965
13339278,104,12-04-2022,-308,6612,1670145273,1670145273,10,Westbound Cornwall Ave @ Yew St,49.272645,-123.155439,1670144965,-308,1670144965
13276655,296,11-28-2022,-112,6612,1669626480,1669626480,27,Westbound W 41 Ave @ Mackenzie St,49.234819,-123.170795,1669626368,-112,1669626368
13276146,109,11-29-2022,-192,6612,1669772324,1669772324,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669772132,-192,1669772132
13276146,109,11-23-2022,-113,6612,1669253924,1669253924,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669253811,-113,1669253811
13276146,109,11-28-2022,-126,6612,1669685924,1669685924,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669685798,-126,1669685798
13276675,54,11-27-2022,-117,6612,1669579313,1669579313,22,Eastbound W 16 Ave @ Trutch St,49.257636,-123.175459,1669579196,-117,1669579196
13276659,126,12-05-2022,-129,6612,1670232001,1670232001,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1670231872,-129,1670231872
13276146,109,12-08-2022,-132,6612,1670549924,1670549924,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1670549792,-132,1670549792
13276658,300,11-28-2022,-121,6612,1669629303,1669629303,30,Westbound W 41 Ave @ Collingwood St,49.234836,-123.182546,1669629182,-121,1669629182
13276146,109,11-30-2022,-114,6612,1669858724,1669858724,15,Southbound Macdonald St @ W 6th Ave,49.266274,-123.168483,1669858610,-114,1669858610
13276175,114,12-02-2022,-283,6612,1670026530,1670026530,19,Westbound W 16 Ave @ Macdonald St,49.257816,-123.168896,1670026247,-283,1670026247
13276117,112,12-08-2022,-255,6612,1670516080,1670516080,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1670515825,-255,1670515825
13276166,130,11-22-2022,-164,6612,1669170507,1669170507,26,Southbound Mackenzie St @ W 37 Ave,49.238254,-123.170377,1669170343,-164,1669170343
13276166,130,11-25-2022,-121,6612,1669429707,1669429707,26,Southbound Mackenzie St @ W 37 Ave,49.238254,-123.170377,1669429586,-121,1669429586
13276202,1379,11-28-2022,-242,6612,1669663820,1669663820,14,Southbound Macdonald St @ W 4th Ave,49.268064,-123.168411,1669663578,-242,1669663578
13276117,112,11-25-2022,-126,6612,1669392880,1669392880,18,Southbound Macdonald St @ W 13 Ave,49.260226,-123.168421,1669392754,-126,1669392754
13276194,128,12-06-2022,-115,6612,1670370665,1670370665,25,Southbound Mackenzie St @ W 33 Ave,49.241997,-123.170345,1670370550,-115,1670370550
13276377,130,12-04-2022,-137,6612,1670141909,1670141909,26,Southbound Mackenzie St @ W 37 Ave,49.238254,-123.170377,1670141772,-137,1670141772
13276166,130,11-30-2022,-125,6612,1669861707,1669861707,26,Southbound Mackenzie St @ W 37 Ave,49.238254,-123.170377,1669861582,-125,1669861582
13276168,126,11-30-2022,-134,6612,1669866335,1669866335,24,Southbound Mackenzie St @ W 29 Ave,49.245848,-123.170308,1669866201,-134,1669866201
